aidx;assay_category;assay_cell_type;assay_chembl_id;assay_classifications;assay_organism;assay_parameters;assay_strain;assay_subcellular_fraction;assay_tax_id;assay_test_type;assay_tissue;assay_type;assay_type_description;bao_format;bao_label;cell_chembl_id;confidence_description;confidence_score;description;document_chembl_id;relationship_description;relationship_type;src_assay_id;src_id;target_chembl_id;tissue_chembl_id;variant_sequence
KBe_4cl_Q04912;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991791;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2689;;
KBe_4cl_Q7Z406;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991793;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105888;;
KBe_4cl_Q15746;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991794;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2428;;
KBe_4cl_Q32MK0;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991795;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4627;;
KBe_4cl_Q9H0A0;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991796;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105935;;
KBe_4cl_Q9P0J0;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991797;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105781;;
KBe_4cl_Q96PY6;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991798;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL5855;;
KBe_4cl_P51955;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991799;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3835;;
KBe_4cl_P51956;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991800;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL5679;;
KBe_4cl_Q8TD19;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991802;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL5257;;
KBe_4cl_Q9UBE8;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991803;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL5364;;
KBe_4cl_P16083;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991806;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3959;;
KBe_4cl_P04629;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991807;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2815;;
KBe_4cl_Q9H093;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991808;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL5698;;
KBe_4cl_O60313;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991810;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105705;;
KBe_4cl_P22234;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991811;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL5922;;
KBe_4cl_O96013;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991813;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4482;;
KBe_4cl_P09619;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991817;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL1913;;
"KBe_4cl_O15530;Q6A1A2";;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991818;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Default value - Target unknown or has yet to be assigned;0;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Default value - Target has yet to be curated;U;;48;CHEMBL612545;;
KBe_4cl_O00764;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991819;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL1075181;;
KBe_4cl_Q01813;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991821;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2972;;
KBe_4cl_O00264;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991822;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105706;;
KBe_4cl_P15735;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991823;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2349;;
KBe_4cl_P11309;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991824;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2147;;
KBe_4cl_P48426;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991826;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL1795194;;
KBe_4cl_Q8TBX8;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991828;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL1770034;;
KBe_4cl_Q99640;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991829;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3984;;
KBe_4cl_Q16512;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991830;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3384;;
KBe_4cl_Q16513;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991831;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3032;;
KBe_4cl_O00444;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991834;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3788;;
KBe_4cl_Q13131;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991835;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4045;;
KBe_4cl_P17612;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991836;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4101;;
KBe_4cl_P22694;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991837;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2918;;
KBe_4cl_P22612;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991838;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2743;;
